-59.80059,-32.32784,18.26988,Walls,110531167
-59.69559,-32.51784,17.99488,Walls,110531167
-59.67059,-32.54784,19.16488,Walls,110531167
-59.78559,-32.34784,18.59488,Walls,110531167
-59.72559,-32.45784,19.10988,Walls,110531167
-59.61559,-32.64784,19.87587,Walls,110531167
-59.80559,-32.31284,18.27487,Walls,110531167
-59.86559,-32.22284,17.66988,Walls,110531167
-59.49059,-31.732840000000003,19.01988,Walls,110531167
-59.64559,-31.827840000000002,17.87988,Walls,110531167
-59.83559,-32.26284,18.22987,Walls,110531167
-59.81059,-32.30784,18.38987,Walls,110531167
-59.93559,-32.58884,18.64888,Walls,110531167
-59.78559,-32.35284,17.83988,Walls,110531167
-59.94059,-32.09284,19.11988,Walls,110531167
-59.81059,-31.927840000000003,19.659879999999998,Walls,110531167
-60.03359,-32.43084,18.77888,Walls,110531167
-59.83559,-31.947840000000003,18.22488,Walls,110531167
-59.94059,-32.09784,17.84988,Walls,110531167
-59.71059,-32.47784,18.00488,Walls,110531167
-59.90559,-32.13784,18.34488,Walls,110531167
-59.71059,-31.867840000000005,19.36988,Walls,110531167
-59.64059,-31.822840000000003,17.67988,Walls,110531167
-59.68559,-32.51784,18.299879999999998,Walls,110531167
-59.60559,-31.797840000000004,18.50988,Walls,110531167
-59.96559,-32.05784,19.48988,Walls,110531167
-59.90059,-32.16784,17.73488,Walls,110531167
-59.73059,-32.44784,18.00988,Walls,110531167
-59.82059,-31.932840000000002,19.08488,Walls,110531167
-59.90559,-31.987840000000002,18.11488,Walls,110531167
-59.91559,-31.992840000000005,19.58488,Walls,110531167
-59.52059,-31.752840000000003,18.83988,Walls,110531167
-59.91559,-31.992840000000005,19.27988,Walls,110531167
-59.67059,-31.842840000000002,18.549879999999998,Walls,110531167
-59.93059,-31.997840000000004,17.86988,Walls,110531167
-59.67559,-32.54284,18.01988,Walls,110531167
-59.95059,-32.08284,18.01988,Walls,110531167
-59.78059,-32.36284,18.16988,Walls,110531167
-59.95559,-32.06284,19.09488,Walls,110531167
-59.80059,-31.917840000000005,17.85988,Walls,110531167
-60.04459,-32.59984,19.21388,Walls,110531167
-59.84059,-31.942840000000004,18.41988,Walls,110531167
-59.77559,-31.907840000000004,19.67087,Walls,110531167
-59.96559,-32.03784,18.64987,Walls,110531167
-59.84059,-32.25784,19.09488,Walls,110531167
-59.77059,-32.37784,18.194869999999998,Walls,110531167
-59.81559,-32.29784,18.30987,Walls,110531167
-60.07459,-32.59984,19.74788,Walls,110531167
-59.53059,-31.752840000000003,18.46988,Walls,110531167
-59.92559,-32.10784,18.75087,Walls,110531167
-59.70559,-32.48784,18.97987,Walls,110531167
-60.09859,-32.31284,18.325879999999998,Walls,110531167
-59.65059,-31.832840000000004,19.27988,Walls,110531167
-60.05559,-32.58584,19.37288,Walls,110531167
-59.61059,-31.962840000000003,19.77487,Walls,110531167
-59.66059,-32.56784,18.27988,Walls,110531167
-59.73059,-31.877840000000003,18.30987,Walls,110531167
-59.69059,-31.857840000000003,19.21488,Walls,110531167
