-49.31359,-17.032840000000004,1.1178756,Walls,1061237563
-49.22859,-17.121840000000002,1.8118756000000003,Walls,1061237563
-49.20359,-17.151840000000004,0.31187600000000026,Walls,1061237563
-49.27859,-17.042840000000005,1.8378756000000003,Walls,1061237563
-49.00859,-17.472840000000005,0.14687600000000023,Walls,1061237563
-49.06359,-17.371840000000002,1.8928756000000002,Walls,1061237563
-49.39359,-16.917840000000005,0.8968756000000002,Walls,1061237563
-49.33359,-16.992840000000005,1.2478756000000002,Walls,1061237563
-49.32859,-16.941840000000003,0.2378760000000002,Walls,1061237563
-49.31859,-17.022840000000002,1.0418756,Walls,1061237563
-49.30859,-16.982840000000003,0.14687600000000023,Walls,1061237563
-49.13359,-17.262840000000004,0.061876000000000264,Walls,1061237563
-49.21859,-17.121840000000002,0.2428760000000001,Walls,1061237563
-48.96859,-17.532840000000004,1.2518756000000002,Walls,1061237563
-48.97359,-17.591840000000005,1.7478755700000002,Walls,1061237563
-49.06359,-17.371840000000002,0.15787600000000013,Walls,1061237563
-49.21359,-17.137840000000004,0.2678760000000002,Walls,1061237563
-49.07859,-17.397840000000002,0.9728755000000002,Walls,1061237563
-49.18359,-17.236840000000004,1.0878756000000003,Walls,1061237563
-49.13359,-17.262840000000004,0.02187600000000023,Walls,1061237563
-49.18859,-17.242840000000005,1.5818756000000003,Walls,1061237563
-49.06359,-17.371840000000002,0.041876000000000246,Walls,1061237563
-49.32359,-17.022840000000002,0.9168756000000001,Walls,1061237563
-49.33859,-16.996840000000002,1.1378756,Walls,1061237563
-49.02359,-17.502840000000003,1.5218756000000002,Walls,1061237563
-48.98359,-17.571840000000005,0.8118756000000001,Walls,1061237563
-49.03859,-17.466840000000005,1.3678756,Walls,1061237563
-49.27359,-17.107840000000003,1.6628755700000002,Walls,1061237563
-48.99359,-17.502840000000003,0.2578760000000002,Walls,1061237563
-48.95859,-17.551840000000002,0.6828760000000003,Walls,1061237563
-49.05359,-17.462840000000003,0.8528755000000002,Walls,1061237563
-49.28859,-17.061840000000004,1.65787557,Walls,1061237563
-49.20359,-17.191840000000003,1.1778756000000001,Walls,1061237563
-49.36859,-16.931840000000005,1.0418756,Walls,1061237563
-49.13859,-17.256840000000004,0.09287600000000018,Walls,1061237563
-49.04859,-17.407840000000004,0.14287600000000023,Walls,1061237563
-49.24859,-17.131840000000004,0.9478756000000002,Walls,1061237563
-49.06359,-17.456840000000003,1.7478755700000002,Walls,1061237563
-49.29859,-17.061840000000004,1.3318756,Walls,1061237563
-49.19359,-17.216840000000005,0.9978756000000002,Walls,1061237563
-49.17859,-17.196840000000005,1.8428756000000002,Walls,1061237563
-49.36859,-16.936840000000004,1.7128755700000002,Walls,1061237563
-49.07859,-17.401840000000004,1.1178756,Walls,1061237563
-49.25859,-17.117840000000005,1.5078756000000002,Walls,1061237563
-49.13859,-17.252840000000003,0.27187600000000023,Walls,1061237563
-49.33859,-16.936840000000004,0.9278756000000001,Walls,1061237563
-48.99859,-17.522840000000002,1.4228756000000002,Walls,1061237563
-49.11359,-17.311840000000004,0.01287600000000011,Walls,1061237563
-49.30859,-16.982840000000003,1.3028756000000001,Walls,1061237563
-49.21859,-17.137840000000004,1.8928756000000002,Walls,1061237563
-49.37359,-16.941840000000003,1.0178756000000002,Walls,1061237563
-49.09359,-17.381840000000004,1.2318756000000002,Walls,1061237563
-49.36859,-16.936840000000004,1.2378756000000002,Walls,1061237563
-49.30359,-17.042840000000005,1.4428756000000003,Walls,1061237563
-49.09359,-17.337840000000003,0.3828760000000002,Walls,1061237563
-49.26859,-17.036840000000005,0.31787600000000027,Walls,1061237563
-49.16359,-17.262840000000004,0.9878756000000002,Walls,1061237563
-49.29859,-17.061840000000004,1.6828755700000002,Walls,1061237563
-49.06859,-17.436840000000004,1.3528756000000002,Walls,1061237563
-49.33359,-17.002840000000003,1.6928755690000001,Walls,1061237563
-49.22859,-17.117840000000005,0.4728760000000001,Walls,1061237563
-48.97859,-17.516840000000002,0.5778760000000003,Walls,1061237563
-49.24859,-17.071840000000005,0.15287600000000023,Walls,1061237563
-49.17859,-17.196840000000005,-0.018123999999999807,Walls,1061237563
-49.32359,-16.966840000000005,0.1378760000000001,Walls,1061237563
-49.27359,-17.091840000000005,0.8728756000000002,Walls,1061237563
-49.07859,-17.411840000000005,1.0328755000000003,Walls,1061237563
-48.96359,-17.532840000000004,0.3568760000000002,Walls,1061237563
-48.94859,-17.621840000000002,0.8478755000000002,Walls,1061237563
-49.13359,-17.262840000000004,0.4078760000000001,Walls,1061237563
-49.17859,-17.262840000000004,1.67787557,Walls,1061237563
-49.21359,-17.137840000000004,0.2378760000000002,Walls,1061237563
-49.20859,-17.141840000000002,0.03287600000000013,Walls,1061237563
-49.31859,-16.976840000000003,0.6528760000000002,Walls,1061237563
-48.97359,-17.532840000000004,1.6628755700000002,Walls,1061237563
-49.33359,-16.936840000000004,1.5418756000000002,Walls,1061237563
-49.12859,-17.276840000000004,0.07287600000000016,Walls,1061237563
-49.12859,-17.331840000000003,1.8078756000000002,Walls,1061237563
-49.32859,-17.006840000000004,1.0218756000000002,Walls,1061237563
-49.29859,-17.061840000000004,1.5328756000000001,Walls,1061237563
