-4.866717632309585,0.6701245343902116,-5.272350522801332,Walls,013772195,
-4.8540084396480525,0.6619101310709112,-5.393350522801342,Walls,013772195,
-4.866257266642461,0.5238145618543086,-5.307350522801329,Walls,013772195,
-4.866946669495232,0.4268188674977722,-5.279350522801337,Walls,013772195,
-4.866734423987848,0.5251458472736346,-5.393350522801342,Walls,013772195,
-4.87183287486192,0.5330834664812301,-5.577350522801339,Walls,013772195,
-4.872670254396636,0.36084424680258564,-5.515350522801356,Walls,013772195,
-4.85958404786754,0.6711790356978469,-5.161350522801342,Walls,013772195,
-4.908493301606311,0.4044162480030167,-5.2853505228013375,Walls,013772195,
-4.866257266642461,0.5238145618543086,-5.320350522801334,Walls,013772195,
-4.872016499556392,0.37159471677411204,-5.548360522801346,Walls,013772195,
-4.840967524492325,0.6169329754038415,-4.524350522801342,Walls,013772195,
-4.869444546304263,0.5662390977781939,-5.572360522801347,Walls,013772195,
-4.871799334644433,0.5076313766838467,-5.20635052280133,Walls,013772195,
-4.528912216278909,0.32743794156763784,-5.960360522801352,Walls,013772195,
-4.868394890070644,0.6012435006696961,-5.554360522801346,Walls,013772195,
-4.854700220074702,0.567016814974167,-4.619360522801344,Walls,013772195,
-4.835795204570954,0.5857360667968834,-4.9203505228013285,Walls,013772195,
-4.863990761453917,0.45860050697170607,-5.208350522801339,Walls,013772195,
-4.867762607725919,0.5510677075116774,-5.610360522801329,Walls,013772195,
-4.872221717864162,0.4226747313145012,-5.2853505228013375,Walls,013772195,
-4.836999985803854,0.599576171644074,-4.909360522801336,Walls,013772195,
-4.854468848454187,0.49281063957631943,-4.9313505228013526,Walls,013772195,
-4.867519168383436,0.3904831791869441,-5.52336052280134,Walls,013772195,
-4.8882234604657215,0.3981605673737789,-5.4103505228013375,Walls,013772195,
-4.8579021092891965,0.6560076454313304,-5.413350522801352,Walls,013772195,
-4.865018945192017,0.48452236720974895,-5.304360522801346,Walls,013772195,
-4.897392178475795,0.3881139455508986,-5.4103505228013375,Walls,013772195,
-4.865298271134404,0.43709956702863906,-5.598350522801326,Walls,013772195,
-4.881485777417024,0.3749611357614384,-5.449350522801353,Walls,013772195,
-4.86331791169209,0.5323796183325697,-5.367360522801334,Walls,013772195,
-4.8451570731668,0.5403911065874496,-5.076350522801334,Walls,013772195,
-4.83725045234601,0.6107537056525558,-4.883350522801351,Walls,013772195,
-4.865808730109959,0.5856450463662526,-5.494350522801341,Walls,013772195,
-4.8639047815456395,0.6643723286758956,-5.20635052280133,Walls,013772195,
-4.930848369623331,0.40391531491876265,-5.267350522801337,Walls,013772195,
-4.861244752537655,0.6255145849730326,-5.457360522801338,Walls,013772195,
-4.860590997697412,0.6362650549445874,-5.165360522801336,Walls,013772195,
-4.867905665003261,0.5135338623234418,-5.24035052280135,Walls,013772195,
-4.845958566101612,0.5761592154146769,-4.497350522801327,Walls,013772195,
-4.866734423987848,0.5251458472736346,-5.478360522801353,Walls,013772195,
-4.8521499035748805,0.6588204961953039,-5.041360522801341,Walls,013772195,
-4.83951227671727,0.5919153365481549,-5.0933605228013334,Walls,013772195,
-4.88103724088455,0.43679162027333973,-5.207360522801338,Walls,013772195,
-4.838273955266854,0.5526231419036094,-4.554350522801343,Walls,013772195,
-4.863337006613702,0.46935097694323247,-5.461360522801357,Walls,013772195,
-4.86579666238799,0.49926669343930996,-5.370360522801349,Walls,013772195,
-4.848948014360414,0.5698296657381121,-5.0593505228013385,Walls,013772195,
-4.493690288770321,0.3106920219875775,-5.904350522801337,Walls,013772195,
-4.86118004967656,0.5767127836380581,-5.251350522801346,Walls,013772195,
-4.487033861673663,0.31307780871459556,-5.946360522801342,Walls,013772195,
