-4.067902761978337,0.2435952354425055,-2.741295455596486,Walls,050777750,
-4.005969672991233,0.2529409611242883,-2.5333054555964907,Walls,050777750,
-3.961651027312177,0.2594361628279884,-2.5303054555965048,Walls,050777750,
-3.8388717842046045,0.2887048809744144,-2.722305455596512,Walls,050777750,
-4.07714959269814,0.2454188915609805,-2.6992954555964843,Walls,050777750,
-3.925693072279051,0.243780318237647,-2.5252954555964777,Walls,050777750,
-4.145172592553257,0.24713326920690548,-2.653305455596495,Walls,050777750,
-4.130125669889457,0.2427914126512647,-3.014305455596485,Walls,050777750,
-4.150723364898033,0.24411468901472944,-2.9832954555965046,Walls,050777750,
-3.94768632465159,0.2450991624582528,-2.7132954555964943,Walls,050777750,
-4.1436029826443015,0.24296357800324841,-3.0493054555965102,Walls,050777750,
-4.033846942181958,0.2405605628080778,-2.911305455596505,Walls,050777750,
-4.054434491437297,0.24342734073086802,-2.5893054555965023,Walls,050777750,
-4.138576488206217,0.24103193267766443,-2.9603054555965116,Walls,050777750,
-3.978078646723338,0.24474467820318324,-2.5683054555964873,Walls,050777750,
-3.840136714572912,0.265303760249914,-2.8923054555964995,Walls,050777750,
-3.987433305147851,0.24938407102562365,-2.5293054555965,Walls,050777750,
-4.035308724386288,0.24191451730772684,-2.981305455596498,Walls,050777750,
-3.915855738812189,0.24554850099442405,-2.697305455596478,Walls,050777750,
-3.9022796405665243,0.24256486957882117,-2.8582954555965046,Walls,050777750,
-3.9164878444235054,0.24341401218064362,-2.981305455596498,Walls,050777750,
-4.154311595568492,0.24614118862135825,-2.7103054555965116,Walls,050777750,
-3.8460388158187353,0.2516130589938186,-2.951305455596497,Walls,050777750,
-3.994413299046448,0.24626636591197126,-2.9943054555965034,Walls,050777750,
-3.9249712233907186,0.24310761162816874,-2.562305455596487,Walls,050777750,
-3.873766322807773,0.2952322675626604,-2.6123054555964984,Walls,050777750,
-3.903708862120345,0.24246574465737325,-2.8713054555964845,Walls,050777750,
-3.8865829122575004,0.2579333314534793,-2.613305455596503,Walls,050777750,
-3.9935745802396294,0.24277365195819556,-2.6343054555964898,Walls,050777750,
-3.9186052506758013,0.24408228664727716,-2.7923054555965052,Walls,050777750,
-3.9879159801902,0.242976495446392,-2.6693054555964864,Walls,050777750,
-3.9843277495197977,0.24094999583973475,-2.843305455596493,Walls,050777750,
-3.841419729368857,0.2419111808061487,-2.6353054555964945,Walls,050777750,
-4.061405443122089,0.2403053649768978,-2.7913054555965005,Walls,050777750,
-3.9378489911846994,0.24686734521505826,-3.022305455596495,Walls,050777750,
-3.975221307155044,0.24339515584635052,-2.6852954555965027,Walls,050777750,
-4.054434491437297,0.24342734073086802,-2.559295455596498,Walls,050777750,
-4.00561362922682,0.24304067159125253,-2.8713054555964845,Walls,050777750,
-3.934209011896746,0.24492699710626908,-2.863305455596503,Walls,050777750,
-3.910946114292562,0.24643686301319434,-2.6082954555965046,Walls,050777750,
-3.8418369514775232,0.2928701400352125,-2.9963054555964845,Walls,050777750,
-3.841607538991047,0.2666619853899519,-2.6963054555965016,Walls,050777750,
-3.926433005595049,0.244461566127832,-2.6253054555965036,Walls,050777750,
-4.017620117563501,0.24185461180322676,-2.701305455596497,Walls,050777750,
-3.8415601177239633,0.24617999693121106,-3.0583054555964964,Walls,050777750,
-3.984468137874904,0.24521881196481132,-2.606305455596498,Walls,050777750,
-4.079210919863334,0.24318527782575217,-2.7763054555964857,Walls,050777750,
-3.8396540395305347,0.2717113358291172,-2.629295455596491,Walls,050777750,
-3.9715813278670904,0.24145480773754713,-2.5413054555965005,Walls,050777750,
-3.9026356843309653,0.25246515911184275,-2.5382954555965114,Walls,050777750,
-3.9235329596230653,0.243202465909242,-2.579305455596483,Walls,050777750,
-3.836997494754973,0.2569643778426567,-3.069305455596492,Walls,050777750,
-3.985897359428753,0.2451196870433492,-2.856305455596498,Walls,050777750,
-4.156265095028976,0.24109183818217872,-2.988305455596503,Walls,050777750,
-4.038905997270524,0.24394528755475875,-2.638305455596509,Walls,050777750,
-3.8505873500778076,0.28052469049556095,-2.610305455596489,Walls,050777750,
-4.046616882271286,0.2415045596909593,-2.7812954555965064,Walls,050777750,
-3.8407974378780008,0.302774861711093,-2.8283054555965066,Walls,050777750,
-3.8419161614884043,0.25608028646424685,-2.6123054555964984,Walls,050777750,
-3.847130465548707,0.2827627363736056,-2.606305455596498,Walls,050777750,
-3.942767657918159,0.24598325383664843,-2.7433054555964986,Walls,050777750,
-3.9165956721281585,0.24622974888462323,-2.997295455596486,Walls,050777750,
-3.997837622925095,0.24257524061281543,-2.863305455596503,Walls,050777750,
-4.039636888372689,0.24462226480458327,-3.048305455596477,Walls,050777750,
-4.144226046041814,0.24082481854910753,-2.8242954555964843,Walls,050777750,
